Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_52_41,VPWR,li1,27.1400,155.0400,1.799993
FILLER_0_52_29,VPWR,li1,21.6200,155.0400,1.799995
FILLER_0_52_26,VPWR,li1,17.9400,155.0400,1.799994
FILLER_0_52_14,VPWR,li1,12.4200,155.0400,1.799993
FILLER_0_52_6,VPWR,li1,10.1200,155.0400,1.799993
FILLER_0_51_293,VPWR,li1,140.9900,149.6000,1.799970
FILLER_0_51_281,VPWR,li1,137.5400,149.6000,1.799970
FILLER_0_51_268,VPWR,li1,131.5600,149.6000,1.799970
FILLER_0_51_256,VPWR,li1,126.0400,149.6000,1.799970
FILLER_0_51_244,VPWR,li1,120.5200,149.6000,1.799971
FILLER_0_51_237,VPWR,li1,115.4600,149.6000,1.799971
FILLER_0_51_225,VPWR,li1,111.7800,149.6000,1.799971
FILLER_0_51_212,VPWR,li1,105.8000,149.6000,1.799972
FILLER_0_51_205,VPWR,li1,100.7400,149.6000,1.799973
FILLER_0_51_193,VPWR,li1,97.0600,149.6000,1.799974
FILLER_0_51_181,VPWR,li1,91.5400,149.6000,1.799975
FILLER_0_51_169,VPWR,li1,86.0200,149.6000,1.799977
FILLER_0_51_167,VPWR,li1,82.5700,149.6000,1.799978
FILLER_0_51_161,VPWR,li1,80.9600,149.6000,1.799978
FILLER_0_51_149,VPWR,li1,76.8200,149.6000,1.799980
FILLER_0_51_137,VPWR,li1,71.3000,149.6000,1.799982
FILLER_0_51_125,VPWR,li1,65.7800,149.6000,1.799983
FILLER_0_51_113,VPWR,li1,60.2600,149.6000,1.799985
FILLER_0_51_111,VPWR,li1,56.8100,149.6000,1.799986
FILLER_0_51_105,VPWR,li1,55.2000,149.6000,1.799986
FILLER_0_51_93,VPWR,li1,51.0600,149.6000,1.799987
FILLER_0_51_81,VPWR,li1,45.5400,149.6000,1.799989
FILLER_0_51_69,VPWR,li1,40.0200,149.6000,1.799991
FILLER_0_51_57,VPWR,li1,34.5000,149.6000,1.799992
FILLER_0_51_54,VPWR,li1,30.8200,149.6000,1.799993
FILLER_0_51_46,VPWR,li1,28.5200,149.6000,1.799994
FILLER_0_51_34,VPWR,li1,23.9200,149.6000,1.799995
FILLER_0_51_22,VPWR,li1,18.4000,149.6000,1.799996
FILLER_0_51_16,VPWR,li1,13.5700,149.6000,1.799995
FILLER_0_51_10,VPWR,li1,10.3500,149.6000,1.799995
FILLER_0_51_6,VPWR,li1,9.2000,149.6000,1.799995
FILLER_0_50_295,VPWR,li1,141.4500,149.6000,1.799970
FILLER_0_50_289,VPWR,li1,139.8400,149.6000,1.799970
FILLER_0_50_277,VPWR,li1,135.7000,149.6000,1.799970
FILLER_0_50_265,VPWR,li1,130.1800,149.6000,1.799970
FILLER_0_50_253,VPWR,li1,124.6600,149.6000,1.799970
FILLER_0_50_240,VPWR,li1,118.6800,149.6000,1.799971
FILLER_0_50_228,VPWR,li1,113.1600,149.6000,1.799971
FILLER_0_50_216,VPWR,li1,107.6400,149.6000,1.799972
FILLER_0_50_203,VPWR,li1,99.1300,149.6000,1.799973
FILLER_0_50_197,VPWR,li1,97.5200,149.6000,1.799974
FILLER_0_50_195,VPWR,li1,95.4500,149.6000,1.799975
FILLER_0_50_189,VPWR,li1,93.8400,149.6000,1.799975
FILLER_0_50_177,VPWR,li1,89.7000,149.6000,1.799976
FILLER_0_50_165,VPWR,li1,84.1800,149.6000,1.799978
FILLER_0_50_153,VPWR,li1,78.6600,149.6000,1.799979
FILLER_0_50_141,VPWR,li1,73.1400,149.6000,1.799981
FILLER_0_50_139,VPWR,li1,69.6900,149.6000,1.799982
FILLER_0_50_133,VPWR,li1,68.0800,149.6000,1.799982
FILLER_0_50_121,VPWR,li1,63.9400,149.6000,1.799983
FILLER_0_50_109,VPWR,li1,58.4200,149.6000,1.799985
FILLER_0_50_97,VPWR,li1,52.9000,149.6000,1.799987
FILLER_0_50_85,VPWR,li1,47.3800,149.6000,1.799988
FILLER_0_50_83,VPWR,li1,43.9300,149.6000,1.799990
FILLER_0_50_77,VPWR,li1,42.3200,149.6000,1.799990
FILLER_0_50_65,VPWR,li1,38.1800,149.6000,1.799991
FILLER_0_50_53,VPWR,li1,32.6600,149.6000,1.799993
FILLER_0_50_41,VPWR,li1,27.1400,149.6000,1.799994
FILLER_0_50_29,VPWR,li1,21.6200,149.6000,1.799996
FILLER_0_50_26,VPWR,li1,17.9400,149.6000,1.799996
FILLER_0_50_14,VPWR,li1,14.7200,149.6000,1.799995
FILLER_0_50_10,VPWR,li1,10.3500,149.6000,1.799995
FILLER_0_50_6,VPWR,li1,9.2000,149.6000,1.799995
FILLER_0_49_294,VPWR,li1,141.2200,144.1600,1.799977
FILLER_0_49_285,VPWR,li1,136.8500,144.1600,1.799977
FILLER_0_49_281,VPWR,li1,135.7000,144.1600,1.799978
FILLER_0_49_279,VPWR,li1,134.0900,144.1600,1.799978
FILLER_0_49_273,VPWR,li1,132.4800,144.1600,1.799978
FILLER_0_49_261,VPWR,li1,128.3400,144.1600,1.799978
FILLER_0_49_249,VPWR,li1,122.8200,144.1600,1.799979
FILLER_0_49_237,VPWR,li1,117.3000,144.1600,1.799980
FILLER_0_49_225,VPWR,li1,111.7800,144.1600,1.799981
FILLER_0_49_223,VPWR,li1,108.3300,144.1600,1.799982
FILLER_0_49_217,VPWR,li1,106.7200,144.1600,1.799982
FILLER_0_49_205,VPWR,li1,102.5800,144.1600,1.799983
FILLER_0_49_193,VPWR,li1,97.0600,144.1600,1.799984
FILLER_0_49_181,VPWR,li1,91.5400,144.1600,1.799984
FILLER_0_49_169,VPWR,li1,86.0200,144.1600,1.799985
FILLER_0_49_167,VPWR,li1,82.5700,144.1600,1.799986
FILLER_0_49_161,VPWR,li1,80.9600,144.1600,1.799986
FILLER_0_49_149,VPWR,li1,76.8200,144.1600,1.799987
FILLER_0_49_137,VPWR,li1,71.3000,144.1600,1.799988
FILLER_0_49_125,VPWR,li1,65.7800,144.1600,1.799989
FILLER_0_49_113,VPWR,li1,60.2600,144.1600,1.799989
FILLER_0_49_111,VPWR,li1,56.8100,144.1600,1.799990
FILLER_0_49_105,VPWR,li1,55.2000,144.1600,1.799990
FILLER_0_49_93,VPWR,li1,51.0600,144.1600,1.799991
FILLER_0_49_81,VPWR,li1,45.5400,144.1600,1.799992
FILLER_0_49_69,VPWR,li1,40.0200,144.1600,1.799993
FILLER_0_49_57,VPWR,li1,34.5000,144.1600,1.799994
FILLER_0_49_42,VPWR,li1,26.6800,144.1600,1.799996
FILLER_0_49_30,VPWR,li1,22.0800,144.1600,1.799997
FILLER_0_49_18,VPWR,li1,16.5600,144.1600,1.799997
FILLER_0_49_6,VPWR,li1,11.0400,144.1600,1.799997
FILLER_0_48_298,VPWR,li1,142.8300,144.1600,1.799977
FILLER_0_48_292,VPWR,li1,141.2200,144.1600,1.799977
FILLER_0_48_280,VPWR,li1,134.7800,144.1600,1.799978
FILLER_0_48_268,VPWR,li1,131.5600,144.1600,1.799978
FILLER_0_48_253,VPWR,li1,123.7400,144.1600,1.799979
FILLER_0_48_251,VPWR,li1,121.2100,144.1600,1.799980
FILLER_0_48_245,VPWR,li1,119.6000,144.1600,1.799980
FILLER_0_48_233,VPWR,li1,115.4600,144.1600,1.799980
FILLER_0_48_221,VPWR,li1,109.9400,144.1600,1.799981
FILLER_0_48_209,VPWR,li1,104.4200,144.1600,1.799982
FILLER_0_48_197,VPWR,li1,98.9000,144.1600,1.799983
FILLER_0_48_195,VPWR,li1,95.4500,144.1600,1.799984
FILLER_0_48_189,VPWR,li1,93.8400,144.1600,1.799984
FILLER_0_48_177,VPWR,li1,89.7000,144.1600,1.799985
FILLER_0_48_165,VPWR,li1,84.1800,144.1600,1.799986
FILLER_0_48_153,VPWR,li1,78.6600,144.1600,1.799986
FILLER_0_48_141,VPWR,li1,73.1400,144.1600,1.799987
FILLER_0_48_139,VPWR,li1,69.6900,144.1600,1.799988
FILLER_0_48_133,VPWR,li1,68.0800,144.1600,1.799988
FILLER_0_48_121,VPWR,li1,63.9400,144.1600,1.799989
FILLER_0_48_109,VPWR,li1,58.4200,144.1600,1.799990
FILLER_0_48_97,VPWR,li1,52.9000,144.1600,1.799991
FILLER_0_48_85,VPWR,li1,47.3800,144.1600,1.799992
FILLER_0_48_76,VPWR,li1,42.3200,144.1600,1.799992
FILLER_0_48_64,VPWR,li1,37.7200,144.1600,1.799993
FILLER_0_48_57,VPWR,li1,31.9700,144.1600,1.799994
FILLER_0_48_53,VPWR,li1,30.8200,144.1600,1.799995
FILLER_0_48_41,VPWR,li1,27.1400,144.1600,1.799996
FILLER_0_48_29,VPWR,li1,21.6200,144.1600,1.799997
FILLER_0_48_27,VPWR,li1,18.1700,144.1600,1.799997
FILLER_0_48_15,VPWR,li1,15.1800,144.1600,1.799997
FILLER_0_48_3,VPWR,li1,9.6600,144.1600,1.799997
FILLER_0_47_294,VPWR,li1,140.9900,138.7200,1.799935
FILLER_0_47_290,VPWR,li1,139.8400,138.7200,1.799935
FILLER_0_47_281,VPWR,li1,135.4700,138.7200,1.799936
FILLER_0_47_279,VPWR,li1,134.0900,138.7200,1.799937
FILLER_0_47_275,VPWR,li1,132.9400,138.7200,1.799937
FILLER_0_47_261,VPWR,li1,126.0400,138.7200,1.799940
FILLER_0_47_249,VPWR,li1,122.8200,138.7200,1.799942
FILLER_0_47_237,VPWR,li1,117.3000,138.7200,1.799944
FILLER_0_47_225,VPWR,li1,111.7800,138.7200,1.799947
FILLER_0_47_223,VPWR,li1,108.3300,138.7200,1.799950
FILLER_0_47_217,VPWR,li1,106.7200,138.7200,1.799950
FILLER_0_47_205,VPWR,li1,102.5800,138.7200,1.799952
FILLER_0_47_193,VPWR,li1,97.0600,138.7200,1.799955
FILLER_0_47_181,VPWR,li1,91.5400,138.7200,1.799958
FILLER_0_47_169,VPWR,li1,86.0200,138.7200,1.799960
FILLER_0_47_167,VPWR,li1,82.5700,138.7200,1.799963
FILLER_0_47_161,VPWR,li1,80.9600,138.7200,1.799963
FILLER_0_47_149,VPWR,li1,76.8200,138.7200,1.799965
FILLER_0_47_137,VPWR,li1,71.3000,138.7200,1.799969
FILLER_0_47_125,VPWR,li1,65.7800,138.7200,1.799971
FILLER_0_47_113,VPWR,li1,60.2600,138.7200,1.799974
FILLER_0_47_111,VPWR,li1,56.8100,138.7200,1.799975
FILLER_0_47_99,VPWR,li1,53.8200,138.7200,1.799977
FILLER_0_47_87,VPWR,li1,48.3000,138.7200,1.799980
FILLER_0_47_75,VPWR,li1,42.7800,138.7200,1.799983
FILLER_0_47_63,VPWR,li1,37.2600,138.7200,1.799985
FILLER_0_47_54,VPWR,li1,30.8200,138.7200,1.799989
FILLER_0_47_42,VPWR,li1,27.6000,138.7200,1.799991
FILLER_0_47_30,VPWR,li1,22.0800,138.7200,1.799994
FILLER_0_47_18,VPWR,li1,16.5600,138.7200,1.799994
FILLER_0_47_6,VPWR,li1,11.0400,138.7200,1.799993
FILLER_0_46_283,VPWR,li1,138.4600,138.7200,1.799935
FILLER_0_46_271,VPWR,li1,132.9400,138.7200,1.799937
FILLER_0_46_261,VPWR,li1,126.0400,138.7200,1.799940
FILLER_0_46_253,VPWR,li1,123.7400,138.7200,1.799941
FILLER_0_46_251,VPWR,li1,121.2100,138.7200,1.799943
FILLER_0_46_245,VPWR,li1,119.6000,138.7200,1.799943
FILLER_0_46_233,VPWR,li1,115.4600,138.7200,1.799945
FILLER_0_46_221,VPWR,li1,109.9400,138.7200,1.799949
FILLER_0_46_209,VPWR,li1,104.4200,138.7200,1.799951
FILLER_0_46_197,VPWR,li1,98.9000,138.7200,1.799954
FILLER_0_46_195,VPWR,li1,95.4500,138.7200,1.799956
FILLER_0_46_189,VPWR,li1,93.8400,138.7200,1.799956
FILLER_0_46_177,VPWR,li1,89.7000,138.7200,1.799959
FILLER_0_46_165,VPWR,li1,84.1800,138.7200,1.799962
FILLER_0_46_153,VPWR,li1,78.6600,138.7200,1.799964
FILLER_0_46_141,VPWR,li1,73.1400,138.7200,1.799967
FILLER_0_46_139,VPWR,li1,69.6900,138.7200,1.799970
FILLER_0_46_133,VPWR,li1,68.0800,138.7200,1.799970
FILLER_0_46_121,VPWR,li1,63.9400,138.7200,1.799972
FILLER_0_46_109,VPWR,li1,58.4200,138.7200,1.799975
FILLER_0_46_97,VPWR,li1,52.9000,138.7200,1.799977
FILLER_0_46_85,VPWR,li1,47.3800,138.7200,1.799980
FILLER_0_46_83,VPWR,li1,43.9300,138.7200,1.799983
FILLER_0_46_77,VPWR,li1,42.3200,138.7200,1.799983
FILLER_0_46_65,VPWR,li1,38.1800,138.7200,1.799985
FILLER_0_46_53,VPWR,li1,32.6600,138.7200,1.799988
FILLER_0_46_41,VPWR,li1,27.1400,138.7200,1.799991
FILLER_0_46_29,VPWR,li1,21.6200,138.7200,1.799994
FILLER_0_46_16,VPWR,li1,15.6400,138.7200,1.799994
FILLER_0_46_10,VPWR,li1,10.3500,138.7200,1.799993
FILLER_0_46_6,VPWR,li1,9.2000,138.7200,1.799993
FILLER_0_45_294,VPWR,li1,140.9900,133.2800,1.799946
FILLER_0_45_288,VPWR,li1,139.3800,133.2800,1.799946
FILLER_0_45_281,VPWR,li1,135.7000,133.2800,1.799947
FILLER_0_45_279,VPWR,li1,134.0900,133.2800,1.799948
FILLER_0_45_273,VPWR,li1,132.4800,133.2800,1.799948
FILLER_0_45_261,VPWR,li1,128.3400,133.2800,1.799950
FILLER_0_45_249,VPWR,li1,122.8200,133.2800,1.799952
FILLER_0_45_237,VPWR,li1,117.3000,133.2800,1.799954
FILLER_0_45_225,VPWR,li1,111.7800,133.2800,1.799956
FILLER_0_45_223,VPWR,li1,108.3300,133.2800,1.799957
FILLER_0_45_217,VPWR,li1,106.7200,133.2800,1.799957
FILLER_0_45_205,VPWR,li1,102.5800,133.2800,1.799959
FILLER_0_45_193,VPWR,li1,97.0600,133.2800,1.799961
FILLER_0_45_181,VPWR,li1,91.5400,133.2800,1.799963
FILLER_0_45_169,VPWR,li1,86.0200,133.2800,1.799965
FILLER_0_45_167,VPWR,li1,82.5700,133.2800,1.799967
FILLER_0_45_161,VPWR,li1,80.9600,133.2800,1.799967
FILLER_0_45_149,VPWR,li1,76.8200,133.2800,1.799968
FILLER_0_45_137,VPWR,li1,71.3000,133.2800,1.799971
FILLER_0_45_125,VPWR,li1,65.7800,133.2800,1.799972
FILLER_0_45_113,VPWR,li1,60.2600,133.2800,1.799974
FILLER_0_45_111,VPWR,li1,56.8100,133.2800,1.799976
FILLER_0_45_105,VPWR,li1,55.2000,133.2800,1.799976
FILLER_0_45_93,VPWR,li1,51.0600,133.2800,1.799978
FILLER_0_45_81,VPWR,li1,45.5400,133.2800,1.799980
FILLER_0_45_69,VPWR,li1,40.0200,133.2800,1.799982
FILLER_0_45_57,VPWR,li1,34.5000,133.2800,1.799984
FILLER_0_45_55,VPWR,li1,31.0500,133.2800,1.799986
FILLER_0_45_49,VPWR,li1,29.4400,133.2800,1.799986
FILLER_0_45_37,VPWR,li1,25.3000,133.2800,1.799988
FILLER_0_45_29,VPWR,li1,19.0900,133.2800,1.799989
FILLER_0_45_23,VPWR,li1,17.4800,133.2800,1.799989
FILLER_0_45_14,VPWR,li1,13.3400,133.2800,1.799987
FILLER_0_45_7,VPWR,li1,9.6600,133.2800,1.799986
FILLER_0_44_295,VPWR,li1,141.4500,133.2800,1.799945
FILLER_0_44_289,VPWR,li1,139.8400,133.2800,1.799946
FILLER_0_44_277,VPWR,li1,135.7000,133.2800,1.799947
FILLER_0_44_265,VPWR,li1,130.1800,133.2800,1.799949
FILLER_0_44_253,VPWR,li1,124.6600,133.2800,1.799951
FILLER_0_44_251,VPWR,li1,121.2100,133.2800,1.799953
FILLER_0_44_245,VPWR,li1,119.6000,133.2800,1.799953
FILLER_0_44_233,VPWR,li1,115.4600,133.2800,1.799954
FILLER_0_44_221,VPWR,li1,109.9400,133.2800,1.799957
FILLER_0_44_209,VPWR,li1,104.4200,133.2800,1.799958
FILLER_0_44_197,VPWR,li1,98.9000,133.2800,1.799960
FILLER_0_44_195,VPWR,li1,95.4500,133.2800,1.799962
FILLER_0_44_189,VPWR,li1,93.8400,133.2800,1.799962
FILLER_0_44_177,VPWR,li1,89.7000,133.2800,1.799964
FILLER_0_44_165,VPWR,li1,84.1800,133.2800,1.799966
FILLER_0_44_153,VPWR,li1,78.6600,133.2800,1.799968
FILLER_0_44_141,VPWR,li1,73.1400,133.2800,1.799970
FILLER_0_44_139,VPWR,li1,69.6900,133.2800,1.799971
FILLER_0_44_133,VPWR,li1,68.0800,133.2800,1.799971
FILLER_0_44_121,VPWR,li1,63.9400,133.2800,1.799973
FILLER_0_44_109,VPWR,li1,58.4200,133.2800,1.799975
FILLER_0_44_97,VPWR,li1,52.9000,133.2800,1.799977
FILLER_0_44_85,VPWR,li1,47.3800,133.2800,1.799979
FILLER_0_44_83,VPWR,li1,43.9300,133.2800,1.799980
FILLER_0_44_71,VPWR,li1,40.9400,133.2800,1.799982
FILLER_0_44_59,VPWR,li1,35.4200,133.2800,1.799984
FILLER_0_44_52,VPWR,li1,29.6700,133.2800,1.799986
FILLER_0_44_40,VPWR,li1,26.6800,133.2800,1.799988
FILLER_0_44_35,VPWR,li1,21.8500,133.2800,1.799990
FILLER_0_44_29,VPWR,li1,20.2400,133.2800,1.799990
FILLER_0_44_26,VPWR,li1,17.9400,133.2800,1.799989
FILLER_0_44_18,VPWR,li1,15.6400,133.2800,1.799988
FILLER_0_44_6,VPWR,li1,11.0400,133.2800,1.799986
FILLER_0_43_293,VPWR,li1,141.6800,127.8400,1.799970
FILLER_0_43_281,VPWR,li1,137.5400,127.8400,1.799970
FILLER_0_43_279,VPWR,li1,134.0900,127.8400,1.799971
FILLER_0_43_273,VPWR,li1,132.4800,127.8400,1.799971
FILLER_0_43_261,VPWR,li1,128.3400,127.8400,1.799971
FILLER_0_43_249,VPWR,li1,122.8200,127.8400,1.799971
FILLER_0_43_237,VPWR,li1,117.3000,127.8400,1.799972
FILLER_0_43_225,VPWR,li1,111.7800,127.8400,1.799972
FILLER_0_43_223,VPWR,li1,108.3300,127.8400,1.799973
FILLER_0_43_217,VPWR,li1,106.7200,127.8400,1.799973
FILLER_0_43_205,VPWR,li1,100.2800,127.8400,1.799974
FILLER_0_43_193,VPWR,li1,97.0600,127.8400,1.799975
FILLER_0_43_181,VPWR,li1,91.5400,127.8400,1.799976
FILLER_0_43_169,VPWR,li1,86.0200,127.8400,1.799977
FILLER_0_43_167,VPWR,li1,82.5700,127.8400,1.799978
FILLER_0_43_161,VPWR,li1,80.9600,127.8400,1.799978
FILLER_0_43_149,VPWR,li1,76.8200,127.8400,1.799978
FILLER_0_43_137,VPWR,li1,71.3000,127.8400,1.799979
FILLER_0_43_125,VPWR,li1,65.7800,127.8400,1.799980
FILLER_0_43_113,VPWR,li1,60.2600,127.8400,1.799981
FILLER_0_43_111,VPWR,li1,56.8100,127.8400,1.799982
FILLER_0_43_105,VPWR,li1,55.2000,127.8400,1.799982
FILLER_0_43_93,VPWR,li1,51.0600,127.8400,1.799983
FILLER_0_43_81,VPWR,li1,45.5400,127.8400,1.799984
FILLER_0_43_69,VPWR,li1,40.0200,127.8400,1.799985
FILLER_0_43_57,VPWR,li1,34.5000,127.8400,1.799986
FILLER_0_43_54,VPWR,li1,30.8200,127.8400,1.799987
FILLER_0_43_38,VPWR,li1,23.4600,127.8400,1.799991
FILLER_0_43_29,VPWR,li1,19.7800,127.8400,1.799990
FILLER_0_43_17,VPWR,li1,16.1000,127.8400,1.799989
FILLER_0_43_3,VPWR,li1,8.7400,127.8400,1.799986
FILLER_0_42_295,VPWR,li1,141.4500,127.8400,1.799970
FILLER_0_42_287,VPWR,li1,139.3800,127.8400,1.799970
FILLER_0_42_275,VPWR,li1,134.7800,127.8400,1.799971
FILLER_0_42_265,VPWR,li1,128.3400,127.8400,1.799971
FILLER_0_42_253,VPWR,li1,124.6600,127.8400,1.799971
FILLER_0_42_249,VPWR,li1,120.7500,127.8400,1.799972
FILLER_0_42_237,VPWR,li1,117.3000,127.8400,1.799972
FILLER_0_42_225,VPWR,li1,111.7800,127.8400,1.799972
FILLER_0_42_215,VPWR,li1,104.6500,127.8400,1.799974
FILLER_0_42_209,VPWR,li1,103.0400,127.8400,1.799974
FILLER_0_42_197,VPWR,li1,98.9000,127.8400,1.799974
FILLER_0_42_195,VPWR,li1,95.4500,127.8400,1.799975
FILLER_0_42_189,VPWR,li1,93.8400,127.8400,1.799975
FILLER_0_42_177,VPWR,li1,89.7000,127.8400,1.799976
FILLER_0_42_165,VPWR,li1,84.1800,127.8400,1.799977
FILLER_0_42_153,VPWR,li1,78.6600,127.8400,1.799978
FILLER_0_42_141,VPWR,li1,73.1400,127.8400,1.799979
FILLER_0_42_139,VPWR,li1,69.6900,127.8400,1.799980
FILLER_0_42_133,VPWR,li1,68.0800,127.8400,1.799980
FILLER_0_42_121,VPWR,li1,63.9400,127.8400,1.799981
FILLER_0_42_109,VPWR,li1,58.4200,127.8400,1.799982
FILLER_0_42_97,VPWR,li1,52.9000,127.8400,1.799983
FILLER_0_42_85,VPWR,li1,47.3800,127.8400,1.799984
FILLER_0_42_72,VPWR,li1,41.4000,127.8400,1.799985
FILLER_0_42_60,VPWR,li1,33.5800,127.8400,1.799986
FILLER_0_42_52,VPWR,li1,31.2800,127.8400,1.799987
FILLER_0_42_40,VPWR,li1,26.6800,127.8400,1.799989
FILLER_0_42_29,VPWR,li1,19.7800,127.8400,1.799990
FILLER_0_42_27,VPWR,li1,18.1700,127.8400,1.799990
FILLER_0_42_19,VPWR,li1,16.1000,127.8400,1.799989
FILLER_0_42_7,VPWR,li1,11.5000,127.8400,1.799987
FILLER_0_41_295,VPWR,li1,141.4500,122.4000,1.799917
FILLER_0_41_289,VPWR,li1,139.8400,122.4000,1.799917
FILLER_0_41_279,VPWR,li1,134.0900,122.4000,1.799918
FILLER_0_41_262,VPWR,li1,128.8000,122.4000,1.799919
FILLER_0_41_249,VPWR,li1,121.4400,122.4000,1.799921
FILLER_0_41_237,VPWR,li1,117.3000,122.4000,1.799922
FILLER_0_41_225,VPWR,li1,111.7800,122.4000,1.799925
FILLER_0_41_221,VPWR,li1,107.8700,122.4000,1.799926
FILLER_0_41_205,VPWR,li1,100.5100,122.4000,1.799932
FILLER_0_41_193,VPWR,li1,97.0600,122.4000,1.799934
FILLER_0_41_181,VPWR,li1,91.5400,122.4000,1.799937
FILLER_0_41_169,VPWR,li1,86.0200,122.4000,1.799941
FILLER_0_41_167,VPWR,li1,82.5700,122.4000,1.799945
FILLER_0_41_161,VPWR,li1,80.9600,122.4000,1.799945
FILLER_0_41_149,VPWR,li1,76.8200,122.4000,1.799948
FILLER_0_41_137,VPWR,li1,71.3000,122.4000,1.799953
FILLER_0_41_125,VPWR,li1,65.7800,122.4000,1.799956
FILLER_0_41_113,VPWR,li1,60.2600,122.4000,1.799961
FILLER_0_41_111,VPWR,li1,56.8100,122.4000,1.799964
FILLER_0_41_105,VPWR,li1,55.2000,122.4000,1.799964
FILLER_0_41_93,VPWR,li1,51.0600,122.4000,1.799967
FILLER_0_41_81,VPWR,li1,45.5400,122.4000,1.799972
FILLER_0_41_69,VPWR,li1,40.0200,122.4000,1.799976
FILLER_0_41_57,VPWR,li1,34.5000,122.4000,1.799980
FILLER_0_41_54,VPWR,li1,30.8200,122.4000,1.799983
FILLER_0_41_42,VPWR,li1,27.6000,122.4000,1.799985
FILLER_0_41_30,VPWR,li1,22.0800,122.4000,1.799989
FILLER_0_41_18,VPWR,li1,16.5600,122.4000,1.799988
FILLER_0_41_6,VPWR,li1,11.0400,122.4000,1.799986
FILLER_0_40_295,VPWR,li1,141.4500,122.4000,1.799917
FILLER_0_40_291,VPWR,li1,140.3000,122.4000,1.799917
FILLER_0_40_284,VPWR,li1,136.6200,122.4000,1.799918
FILLER_0_40_277,VPWR,li1,133.4000,122.4000,1.799918
FILLER_0_40_265,VPWR,li1,130.1800,122.4000,1.799919
FILLER_0_40_253,VPWR,li1,124.6600,122.4000,1.799920
FILLER_0_40_244,VPWR,li1,119.6000,122.4000,1.799921
FILLER_0_40_232,VPWR,li1,115.0000,122.4000,1.799923
FILLER_0_40_221,VPWR,li1,107.8700,122.4000,1.799926
FILLER_0_40_209,VPWR,li1,104.4200,122.4000,1.799928
FILLER_0_40_197,VPWR,li1,98.9000,122.4000,1.799932
FILLER_0_40_195,VPWR,li1,95.4500,122.4000,1.799936
FILLER_0_40_189,VPWR,li1,93.8400,122.4000,1.799936
FILLER_0_40_177,VPWR,li1,89.7000,122.4000,1.799939
FILLER_0_40_165,VPWR,li1,84.1800,122.4000,1.799944
FILLER_0_40_153,VPWR,li1,78.6600,122.4000,1.799947
FILLER_0_40_141,VPWR,li1,73.1400,122.4000,1.799951
FILLER_0_40_139,VPWR,li1,69.6900,122.4000,1.799955
FILLER_0_40_133,VPWR,li1,68.0800,122.4000,1.799955
FILLER_0_40_121,VPWR,li1,63.9400,122.4000,1.799958
FILLER_0_40_109,VPWR,li1,58.4200,122.4000,1.799963
FILLER_0_40_97,VPWR,li1,52.9000,122.4000,1.799966
FILLER_0_40_85,VPWR,li1,47.3800,122.4000,1.799970
FILLER_0_40_83,VPWR,li1,43.9300,122.4000,1.799974
FILLER_0_40_77,VPWR,li1,42.3200,122.4000,1.799974
FILLER_0_40_65,VPWR,li1,38.1800,122.4000,1.799977
FILLER_0_40_53,VPWR,li1,32.6600,122.4000,1.799981
FILLER_0_40_41,VPWR,li1,27.1400,122.4000,1.799985
FILLER_0_40_29,VPWR,li1,21.6200,122.4000,1.799989
FILLER_0_40_27,VPWR,li1,18.1700,122.4000,1.799988
FILLER_0_40_19,VPWR,li1,16.1000,122.4000,1.799988
FILLER_0_40_7,VPWR,li1,11.5000,122.4000,1.799986
FILLER_0_39_295,VPWR,li1,141.4500,116.9600,1.799973
FILLER_0_39_289,VPWR,li1,139.8400,116.9600,1.799973
FILLER_0_39_285,VPWR,li1,136.8500,116.9600,1.799973
FILLER_0_39_281,VPWR,li1,135.7000,116.9600,1.799973
FILLER_0_39_276,VPWR,li1,133.4000,116.9600,1.799973
FILLER_0_39_264,VPWR,li1,129.7200,116.9600,1.799974
FILLER_0_39_252,VPWR,li1,124.2000,116.9600,1.799974
FILLER_0_39_240,VPWR,li1,118.6800,116.9600,1.799975
FILLER_0_39_225,VPWR,li1,110.8600,116.9600,1.799976
FILLER_0_39_223,VPWR,li1,108.3300,116.9600,1.799977
FILLER_0_39_217,VPWR,li1,106.7200,116.9600,1.799977
FILLER_0_39_205,VPWR,li1,102.5800,116.9600,1.799977
FILLER_0_39_193,VPWR,li1,97.0600,116.9600,1.799979
FILLER_0_39_181,VPWR,li1,91.5400,116.9600,1.799980
FILLER_0_39_169,VPWR,li1,86.0200,116.9600,1.799981
FILLER_0_39_167,VPWR,li1,82.5700,116.9600,1.799982
FILLER_0_39_161,VPWR,li1,80.9600,116.9600,1.799982
FILLER_0_39_149,VPWR,li1,76.8200,116.9600,1.799983
FILLER_0_39_137,VPWR,li1,71.3000,116.9600,1.799984
FILLER_0_39_125,VPWR,li1,65.7800,116.9600,1.799985
FILLER_0_39_113,VPWR,li1,60.2600,116.9600,1.799986
FILLER_0_39_111,VPWR,li1,56.8100,116.9600,1.799987
FILLER_0_39_105,VPWR,li1,55.2000,116.9600,1.799987
FILLER_0_39_93,VPWR,li1,51.0600,116.9600,1.799988
FILLER_0_39_81,VPWR,li1,45.5400,116.9600,1.799989
FILLER_0_39_69,VPWR,li1,40.0200,116.9600,1.799990
FILLER_0_39_57,VPWR,li1,34.5000,116.9600,1.799991
FILLER_0_39_54,VPWR,li1,30.8200,116.9600,1.799992
